#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACKR2	TNF	9606.ENSP00000416996	9606.ENSP00000398698	0	0	0	0	0	0	0	0.548	0.548
ACKR2	FCGR3B	9606.ENSP00000416996	9606.ENSP00000433642	0	0	0	0	0	0	0	0.446	0.446
ACKR2	NCAM1	9606.ENSP00000416996	9606.ENSP00000480132	0	0	0	0	0	0.091	0	0.591	0.612
ACKR2	SELL	9606.ENSP00000416996	9606.ENSP00000498227	0	0	0	0	0	0	0	0.753	0.753
ACKR2	CCL4	9606.ENSP00000416996	9606.ENSP00000482259	0	0	0	0	0	0	0.500	0.866	0.930
ACKR2	CCL5	9606.ENSP00000416996	9606.ENSP00000474412	0	0	0	0	0.062	0.292	0.500	0.961	0.985
ACRBP	TUBB1	9606.ENSP00000229243	9606.ENSP00000217133	0	0	0	0	0.769	0	0	0.106	0.784
ACRBP	CSF2RB	9606.ENSP00000229243	9606.ENSP00000384053	0	0	0.351	0	0.138	0	0	0	0.416
ACRBP	PKDREJ	9606.ENSP00000229243	9606.ENSP00000253255	0	0	0	0	0	0	0	0.423	0.423
ACRBP	ALOX12	9606.ENSP00000229243	9606.ENSP00000251535	0	0	0	0	0.445	0	0	0	0.445
ACRBP	NRGN	9606.ENSP00000229243	9606.ENSP00000284292	0	0	0	0	0.393	0	0	0.125	0.446
ACRBP	CLEC1B	9606.ENSP00000229243	9606.ENSP00000298527	0	0	0	0	0.437	0	0	0.065	0.451
ACRBP	BEND2	9606.ENSP00000229243	9606.ENSP00000369372	0	0	0	0	0.478	0	0	0	0.478
ACRBP	IL18RAP	9606.ENSP00000229243	9606.ENSP00000264260	0	0	0.456	0	0.086	0	0	0	0.481
ACRBP	ITGA2B	9606.ENSP00000229243	9606.ENSP00000262407	0	0	0	0	0.629	0	0	0.058	0.635
ACRBP	TREML1	9606.ENSP00000229243	9606.ENSP00000402855	0	0	0	0	0.775	0	0	0	0.775
ACSF3	MLYCD	9606.ENSP00000479130	9606.ENSP00000262430	0.045	0.612	0	0	0.075	0	0.800	0.526	0.961
ACSF3	STOML1	9606.ENSP00000479130	9606.ENSP00000442478	0.070	0	0	0	0.176	0	0.218	0.173	0.438
ACSL1	AQP9	9606.ENSP00000422607	9606.ENSP00000219919	0	0	0	0	0.396	0.053	0	0.449	0.657
ACSL1	NAMPT	9606.ENSP00000422607	9606.ENSP00000222553	0	0	0	0	0.302	0	0	0.221	0.434
ACSL1	LIPE	9606.ENSP00000422607	9606.ENSP00000244289	0	0	0	0	0.096	0	0	0.532	0.559
ACSL1	SLC27A1	9606.ENSP00000422607	9606.ENSP00000252595	0.053	0	0	0	0.060	0	0.216	0.806	0.847
ACSL1	FABP4	9606.ENSP00000422607	9606.ENSP00000256104	0	0	0	0	0.056	0	0	0.567	0.574
ACSL1	HAL	9606.ENSP00000422607	9606.ENSP00000261208	0	0	0	0	0.163	0	0	0.349	0.432
ACSL1	SMARCD3	9606.ENSP00000422607	9606.ENSP00000262188	0	0	0	0	0.062	0	0.400	0	0.413
ACSL1	CREBBP	9606.ENSP00000422607	9606.ENSP00000262367	0	0	0	0	0.110	0	0.400	0.108	0.482
ACSL1	MLYCD	9606.ENSP00000422607	9606.ENSP00000262430	0	0	0	0	0.049	0	0	0.444	0.448
ACSL1	KLKB1	9606.ENSP00000422607	9606.ENSP00000264690	0	0	0	0	0.101	0	0	0.444	0.478
ACSL1	PPARGC1A	9606.ENSP00000422607	9606.ENSP00000264867	0	0	0	0	0.081	0	0	0.488	0.510
ACSL1	LIPC	9606.ENSP00000422607	9606.ENSP00000299022	0	0	0	0	0	0.051	0.600	0.278	0.702
ACSL1	LEP	9606.ENSP00000422607	9606.ENSP00000312652	0	0	0	0	0.060	0	0	0.574	0.582
ACSL1	PCK1	9606.ENSP00000422607	9606.ENSP00000319814	0	0	0	0	0.088	0	0	0.446	0.473
ACSL1	CIDEA	9606.ENSP00000422607	9606.ENSP00000320209	0	0	0	0	0.049	0	0	0.506	0.510
ACSL1	PLPP3	9606.ENSP00000422607	9606.ENSP00000360296	0	0	0	0	0.085	0	0	0.382	0.411
ACSL1	PPARA	9606.ENSP00000422607	9606.ENSP00000385523	0	0	0	0	0	0.046	0.500	0.654	0.820
ACSL1	CHD9	9606.ENSP00000422607	9606.ENSP00000396345	0	0	0	0	0	0.045	0.400	0.070	0.420
ACSL1	CD36	9606.ENSP00000422607	9606.ENSP00000415743	0	0	0	0	0.202	0	0	0.827	0.857
ACSL1	TXNIP	9606.ENSP00000422607	9606.ENSP00000462521	0	0	0	0	0.059	0	0	0.421	0.431
ACSL1	PNLIPRP1	9606.ENSP00000422607	9606.ENSP00000433933	0	0	0	0	0	0.051	0.600	0.088	0.623
ACTB	FKBP4	9606.ENSP00000494750	9606.ENSP00000001008	0	0	0	0	0.042	0.045	0	0.528	0.531
ACTB	CD4	9606.ENSP00000494750	9606.ENSP00000011653	0	0	0	0	0.042	0.231	0	0.721	0.777
ACTB	CDH17	9606.ENSP00000494750	9606.ENSP00000027335	0	0	0	0	0	0.069	0	0.577	0.589
ACTB	DCN	9606.ENSP00000494750	9606.ENSP00000052754	0	0	0	0	0.062	0.095	0	0.375	0.424
ACTB	TNFRSF1A	9606.ENSP00000494750	9606.ENSP00000162749	0	0	0	0	0.072	0	0	0.507	0.523
ACTB	FGF4	9606.ENSP00000494750	9606.ENSP00000168712	0	0	0	0	0	0	0	0.547	0.547
ACTB	FGF20	9606.ENSP00000494750	9606.ENSP00000180166	0	0	0	0	0	0	0	0.532	0.532
ACTB	ITGB4	9606.ENSP00000494750	9606.ENSP00000200181	0	0	0	0	0.042	0.070	0.900	0.376	0.936
ACTB	VCL	9606.ENSP00000494750	9606.ENSP00000211998	0	0	0	0	0.100	0.105	0.900	0.826	0.984
ACTB	SIRT1	9606.ENSP00000494750	9606.ENSP00000212015	0	0	0	0	0	0.294	0	0.715	0.790
ACTB	FGF22	9606.ENSP00000494750	9606.ENSP00000215530	0	0	0	0	0	0	0	0.520	0.520
ACTB	TXN2	9606.ENSP00000494750	9606.ENSP00000216185	0	0	0	0	0.055	0.053	0	0.401	0.417
ACTB	GZMB	9606.ENSP00000494750	9606.ENSP00000216341	0	0	0	0	0	0.097	0	0.453	0.485
ACTB	NFKBIA	9606.ENSP00000494750	9606.ENSP00000216797	0	0	0	0	0.049	0.092	0	0.811	0.823
ACTB	AURKA	9606.ENSP00000494750	9606.ENSP00000216911	0	0	0	0	0.054	0.088	0	0.442	0.477
ACTB	TUBB1	9606.ENSP00000494750	9606.ENSP00000217133	0	0	0	0	0.060	0.129	0.400	0.266	0.591
ACTB	TIMP1	9606.ENSP00000494750	9606.ENSP00000218388	0	0	0	0	0.093	0	0	0.581	0.604
ACTB	TSC2	9606.ENSP00000494750	9606.ENSP00000219476	0	0	0	0	0.049	0	0	0.488	0.492
ACTB	STUB1	9606.ENSP00000494750	9606.ENSP00000219548	0	0	0	0	0.125	0.041	0	0.523	0.565
ACTB	PLAT	9606.ENSP00000494750	9606.ENSP00000220809	0	0	0	0	0.042	0.097	0	0.423	0.457
ACTB	TGFB1	9606.ENSP00000494750	9606.ENSP00000221930	0	0	0	0	0.059	0	0	0.769	0.773
ACTB	CDC37	9606.ENSP00000494750	9606.ENSP00000222005	0	0	0	0	0.105	0.122	0	0.560	0.625
ACTB	HGF	9606.ENSP00000494750	9606.ENSP00000222390	0	0	0	0	0	0.097	0	0.512	0.541
ACTB	NAMPT	9606.ENSP00000494750	9606.ENSP00000222553	0	0	0	0	0.061	0	0	0.400	0.412
ACTB	WASL	9606.ENSP00000494750	9606.ENSP00000223023	0	0	0	0	0.046	0.492	0.900	0.630	0.979
ACTB	SERPINE1	9606.ENSP00000494750	9606.ENSP00000223095	0	0	0	0	0.052	0	0	0.543	0.548
ACTB	MPO	9606.ENSP00000494750	9606.ENSP00000225275	0	0	0	0	0	0	0	0.532	0.532
ACTB	CSF3	9606.ENSP00000494750	9606.ENSP00000225474	0	0	0	0	0	0.091	0	0.456	0.484
ACTB	PFN1	9606.ENSP00000494750	9606.ENSP00000225655	0	0	0	0	0.485	0.972	0.900	0.992	0.999
ACTB	CCL2	9606.ENSP00000494750	9606.ENSP00000225831	0	0	0	0	0.042	0	0	0.697	0.697
ACTB	COL1A1	9606.ENSP00000494750	9606.ENSP00000225964	0	0	0	0	0.073	0.101	0	0.629	0.664
ACTB	VTN	9606.ENSP00000494750	9606.ENSP00000226218	0	0	0	0	0	0	0	0.616	0.616
ACTB	NFKB1	9606.ENSP00000494750	9606.ENSP00000226574	0	0	0	0	0.054	0.208	0	0.712	0.766
ACTB	IL2	9606.ENSP00000494750	9606.ENSP00000226730	0	0	0	0	0.049	0	0	0.631	0.634
ACTB	CCND1	9606.ENSP00000494750	9606.ENSP00000227507	0	0	0	0	0.062	0	0	0.807	0.811
ACTB	FGF6	9606.ENSP00000494750	9606.ENSP00000228837	0	0	0	0	0	0	0	0.513	0.513
ACTB	CDKN1B	9606.ENSP00000494750	9606.ENSP00000228872	0	0	0	0	0.062	0	0	0.571	0.580
ACTB	TBP	9606.ENSP00000494750	9606.ENSP00000230354	0	0	0	0	0.294	0.090	0.500	0.741	0.905
ACTB	HBEGF	9606.ENSP00000494750	9606.ENSP00000230990	0	0	0	0	0	0	0	0.416	0.416
ACTB	LOX	9606.ENSP00000494750	9606.ENSP00000231004	0	0	0	0	0	0.103	0	0.599	0.625
ACTB	SPARC	9606.ENSP00000494750	9606.ENSP00000231061	0	0	0	0	0.087	0	0	0.395	0.424
ACTB	SKP1	9606.ENSP00000494750	9606.ENSP00000231487	0	0	0	0	0.085	0.199	0	0.377	0.504
ACTB	NR3C1	9606.ENSP00000494750	9606.ENSP00000231509	0	0	0	0	0.042	0.047	0	0.512	0.515
ACTB	EIF2AK2	9606.ENSP00000494750	9606.ENSP00000233057	0	0	0	0	0.047	0	0	0.570	0.572
ACTB	APOA1	9606.ENSP00000494750	9606.ENSP00000236850	0	0	0	0	0.045	0	0	0.435	0.438
ACTB	TGFB3	9606.ENSP00000494750	9606.ENSP00000238682	0	0	0	0	0	0	0	0.476	0.476
ACTB	DUSP1	9606.ENSP00000494750	9606.ENSP00000239223	0	0	0	0	0.068	0	0	0.453	0.468
ACTB	EGR1	9606.ENSP00000494750	9606.ENSP00000239938	0	0	0	0	0.056	0.073	0	0.544	0.566
ACTB	EGR2	9606.ENSP00000494750	9606.ENSP00000242480	0	0	0	0	0	0.073	0	0.402	0.422
ACTB	PLCG1	9606.ENSP00000494750	9606.ENSP00000244007	0	0	0	0	0	0	0	0.431	0.431
ACTB	LIPE	9606.ENSP00000494750	9606.ENSP00000244289	0	0	0	0	0	0.046	0	0.493	0.495
ACTB	H4C6	9606.ENSP00000494750	9606.ENSP00000244537	0	0	0	0	0.054	0.867	0.400	0.690	0.973
ACTB	IRF1	9606.ENSP00000494750	9606.ENSP00000245414	0	0	0	0	0.047	0.086	0	0.527	0.552
ACTB	BMP4	9606.ENSP00000494750	9606.ENSP00000245451	0	0	0	0	0	0	0	0.543	0.543
ACTB	C3	9606.ENSP00000494750	9606.ENSP00000245907	0	0	0	0	0	0.047	0	0.586	0.588
ACTB	FOSB	9606.ENSP00000494750	9606.ENSP00000245919	0	0	0	0	0	0.053	0	0.571	0.577
ACTB	VASP	9606.ENSP00000494750	9606.ENSP00000245932	0	0	0	0	0.132	0.219	0.900	0.422	0.955
ACTB	CCR7	9606.ENSP00000494750	9606.ENSP00000246657	0	0	0	0	0	0	0	0.453	0.453
ACTB	RAC2	9606.ENSP00000494750	9606.ENSP00000249071	0	0	0	0	0.172	0.259	0	0.376	0.584
ACTB	TMOD2	9606.ENSP00000494750	9606.ENSP00000249700	0	0	0	0	0	0.319	0	0.203	0.434
ACTB	TPH1	9606.ENSP00000494750	9606.ENSP00000250018	0	0	0	0	0	0	0	0.421	0.421
ACTB	APOE	9606.ENSP00000494750	9606.ENSP00000252486	0	0	0	0	0.042	0.162	0	0.592	0.643
ACTB	PXDN	9606.ENSP00000494750	9606.ENSP00000252804	0	0	0	0	0.047	0	0	0.924	0.925
ACTB	JUND	9606.ENSP00000494750	9606.ENSP00000252818	0	0	0	0	0.087	0.063	0	0.381	0.424
ACTB	DNAJB1	9606.ENSP00000494750	9606.ENSP00000254322	0	0	0	0	0.063	0.045	0	0.405	0.421
ACTB	SMARCC1	9606.ENSP00000494750	9606.ENSP00000254480	0	0	0	0	0.072	0.320	0.650	0.590	0.897
ACTB	H3-3B	9606.ENSP00000494750	9606.ENSP00000254810	0	0.001	0	0	0.103	0.819	0	0.784	0.962
ACTB	FABP4	9606.ENSP00000494750	9606.ENSP00000256104	0	0	0	0	0	0.118	0	0.571	0.605
ACTB	EIF2S1	9606.ENSP00000494750	9606.ENSP00000256383	0	0	0	0	0.057	0	0	0.590	0.598
ACTB	VHL	9606.ENSP00000494750	9606.ENSP00000256474	0	0	0	0	0.050	0.309	0	0.365	0.546
ACTB	NOTCH2	9606.ENSP00000494750	9606.ENSP00000256646	0	0	0	0	0.053	0.103	0	0.460	0.502
ACTB	CDK4	9606.ENSP00000494750	9606.ENSP00000257904	0	0.005	0	0	0.093	0.068	0	0.687	0.712
ACTB	IGF2BP3	9606.ENSP00000494750	9606.ENSP00000258729	0	0	0	0	0.042	0.294	0	0.258	0.455
ACTB	RIPK1	9606.ENSP00000494750	9606.ENSP00000259808	0	0	0	0	0.073	0.070	0	0.493	0.525
ACTB	TLR2	9606.ENSP00000494750	9606.ENSP00000260010	0	0	0	0	0	0.095	0	0.623	0.644
ACTB	THBS1	9606.ENSP00000494750	9606.ENSP00000260356	0	0	0	0	0.069	0.103	0	0.491	0.538
ACTB	ITGAV	9606.ENSP00000494750	9606.ENSP00000261023	0	0	0	0	0.053	0	0.650	0.442	0.799
ACTB	CCND2	9606.ENSP00000494750	9606.ENSP00000261254	0	0	0	0	0.064	0	0	0.480	0.492
ACTB	LRP6	9606.ENSP00000494750	9606.ENSP00000261349	0	0	0	0	0	0	0	0.456	0.456
ACTB	VWF	9606.ENSP00000494750	9606.ENSP00000261405	0	0	0	0	0.061	0.091	0	0.514	0.549
ACTB	CYBA	9606.ENSP00000494750	9606.ENSP00000261623	0	0	0	0	0.091	0	0	0.474	0.501
ACTB	CDH1	9606.ENSP00000494750	9606.ENSP00000261769	0	0	0	0	0.061	0.069	0	0.824	0.833
ACTB	PDGFRB	9606.ENSP00000494750	9606.ENSP00000261799	0	0	0	0	0	0	0	0.538	0.538
ACTB	MYOM2	9606.ENSP00000494750	9606.ENSP00000262113	0	0	0	0	0.086	0.153	0	0.592	0.656
ACTB	SMAD2	9606.ENSP00000494750	9606.ENSP00000262160	0	0	0	0	0.085	0.045	0	0.698	0.713
ACTB	RHEB	9606.ENSP00000494750	9606.ENSP00000262187	0	0	0	0	0.091	0.070	0	0.372	0.423
ACTB	SMARCD3	9606.ENSP00000494750	9606.ENSP00000262188	0	0	0	0	0.084	0.397	0.800	0.229	0.903
ACTB	AXIN1	9606.ENSP00000494750	9606.ENSP00000262320	0	0	0	0	0.053	0.065	0	0.480	0.499
ACTB	CREBBP	9606.ENSP00000494750	9606.ENSP00000262367	0	0	0	0	0.047	0.077	0	0.535	0.556
ACTB	ITGA2B	9606.ENSP00000494750	9606.ENSP00000262407	0	0	0	0	0.046	0	0.900	0.395	0.937
ACTB	COTL1	9606.ENSP00000494750	9606.ENSP00000262428	0	0	0	0	0.115	0.359	0	0.423	0.645
ACTB	CCNE1	9606.ENSP00000494750	9606.ENSP00000262643	0	0	0	0	0.316	0	0	0.510	0.650
ACTB	EP300	9606.ENSP00000494750	9606.ENSP00000263253	0	0	0	0	0.047	0.162	0.500	0.510	0.778
ACTB	IL1A	9606.ENSP00000494750	9606.ENSP00000263339	0	0	0	0	0	0	0	0.621	0.621
ACTB	IL1B	9606.ENSP00000494750	9606.ENSP00000263341	0	0	0	0	0	0	0	0.847	0.847
ACTB	BRD4	9606.ENSP00000494750	9606.ENSP00000263377	0	0	0	0	0.047	0.132	0	0.443	0.499
ACTB	NOTCH3	9606.ENSP00000494750	9606.ENSP00000263388	0	0	0	0	0.053	0.103	0	0.446	0.489
ACTB	BIRC3	9606.ENSP00000494750	9606.ENSP00000263464	0	0	0	0	0	0.061	0	0.450	0.462
ACTB	CD81	9606.ENSP00000494750	9606.ENSP00000263645	0	0	0	0	0.134	0.054	0	0.559	0.607
ACTB	EPAS1	9606.ENSP00000494750	9606.ENSP00000263734	0	0	0	0	0.047	0	0	0.593	0.595
ACTB	IL7	9606.ENSP00000494750	9606.ENSP00000263851	0	0	0	0	0	0	0	0.419	0.418
ACTB	KDR	9606.ENSP00000494750	9606.ENSP00000263923	0	0	0	0	0	0	0	0.629	0.629
ACTB	PIK3CA	9606.ENSP00000494750	9606.ENSP00000263967	0	0	0	0	0	0	0	0.509	0.509
ACTB	CBL	9606.ENSP00000494750	9606.ENSP00000264033	0	0	0	0	0.055	0.420	0	0.348	0.611
ACTB	ATF2	9606.ENSP00000494750	9606.ENSP00000264110	0	0	0	0	0.044	0.053	0.720	0.306	0.800
ACTB	CUL3	9606.ENSP00000494750	9606.ENSP00000264414	0	0	0	0	0.047	0.059	0	0.422	0.437
ACTB	FGF2	9606.ENSP00000494750	9606.ENSP00000264498	0	0	0	0	0	0	0	0.725	0.725
ACTB	WNT5A	9606.ENSP00000494750	9606.ENSP00000264634	0	0	0	0	0	0	0	0.493	0.493
ACTB	STAT3	9606.ENSP00000494750	9606.ENSP00000264657	0	0	0	0	0.084	0	0	0.789	0.798
ACTB	FGF10	9606.ENSP00000494750	9606.ENSP00000264664	0	0	0	0	0	0	0	0.553	0.553
ACTB	PPARGC1A	9606.ENSP00000494750	9606.ENSP00000264867	0	0	0	0	0	0.093	0	0.709	0.725
ACTB	EGF	9606.ENSP00000494750	9606.ENSP00000265171	0	0	0	0	0	0	0	0.778	0.778
ACTB	CALB1	9606.ENSP00000494750	9606.ENSP00000265431	0	0	0	0	0.055	0.126	0	0.430	0.488
ACTB	ANK1	9606.ENSP00000494750	9606.ENSP00000265709	0	0	0	0	0.042	0.092	0	0.423	0.454
ACTB	CDK6	9606.ENSP00000494750	9606.ENSP00000265734	0	0.004	0	0	0.067	0.068	0	0.617	0.638
ACTB	ITIH4	9606.ENSP00000494750	9606.ENSP00000266041	0	0	0	0	0.096	0.070	0	0.355	0.410
ACTB	CDK2	9606.ENSP00000494750	9606.ENSP00000266970	0	0.005	0	0	0.086	0.101	0	0.794	0.816
ACTB	ERBB3	9606.ENSP00000494750	9606.ENSP00000267101	0	0	0	0	0	0	0	0.531	0.531
ACTB	PXN	9606.ENSP00000494750	9606.ENSP00000267257	0	0	0	0	0.075	0.099	0	0.548	0.590
ACTB	FGF7	9606.ENSP00000494750	9606.ENSP00000267843	0	0	0	0	0	0	0	0.582	0.582
ACTB	BCL2A1	9606.ENSP00000494750	9606.ENSP00000267953	0	0	0	0	0	0	0	0.403	0.403
ACTB	CDH2	9606.ENSP00000494750	9606.ENSP00000269141	0	0	0	0	0	0.069	0	0.778	0.784
ACTB	TP53	9606.ENSP00000494750	9606.ENSP00000269305	0	0	0	0	0.077	0.223	0	0.845	0.879
ACTB	ERBB2	9606.ENSP00000494750	9606.ENSP00000269571	0	0	0	0	0	0.292	0	0.908	0.932
ACTB	IFNAR1	9606.ENSP00000494750	9606.ENSP00000270139	0	0	0	0	0	0	0	0.470	0.470
ACTB	PRDM16	9606.ENSP00000494750	9606.ENSP00000270722	0	0	0	0	0	0.073	0	0.464	0.482
ACTB	FCGR2A	9606.ENSP00000494750	9606.ENSP00000271450	0	0	0	0	0.061	0	0	0.448	0.459
ACTB	RAB5A	9606.ENSP00000494750	9606.ENSP00000273047	0	0.003	0	0	0.080	0.053	0	0.475	0.502
ACTB	FGF18	9606.ENSP00000494750	9606.ENSP00000274625	0	0	0	0	0	0	0	0.521	0.521
ACTB	EGFR	9606.ENSP00000494750	9606.ENSP00000275493	0	0	0	0	0.042	0.402	0	0.741	0.839
ACTB	CDKN2B	9606.ENSP00000494750	9606.ENSP00000276925	0	0	0	0	0	0.092	0	0.367	0.401
ACTB	NTRK2	9606.ENSP00000494750	9606.ENSP00000277120	0	0	0	0	0.073	0.070	0	0.529	0.558
ACTB	ATM	9606.ENSP00000494750	9606.ENSP00000278616	0	0	0	0	0.049	0.069	0	0.632	0.645
ACTB	CCT5	9606.ENSP00000494750	9606.ENSP00000280326	0	0	0	0	0.099	0.638	0.500	0.271	0.865
ACTB	IL18	9606.ENSP00000494750	9606.ENSP00000280357	0	0	0	0	0	0	0	0.593	0.593
ACTB	ANK3	9606.ENSP00000494750	9606.ENSP00000280772	0	0	0	0	0.042	0.092	0	0.403	0.435
ACTB	FLT1	9606.ENSP00000494750	9606.ENSP00000282397	0	0	0	0	0	0	0	0.524	0.524
ACTB	ITGB6	9606.ENSP00000494750	9606.ENSP00000283249	0	0	0	0	0.064	0.070	0.900	0.269	0.928
ACTB	KIT	9606.ENSP00000494750	9606.ENSP00000288135	0	0	0	0	0.056	0	0	0.636	0.642
ACTB	MYO1E	9606.ENSP00000494750	9606.ENSP00000288235	0	0	0	0	0	0.109	0.650	0.182	0.722
ACTB	NCF1	9606.ENSP00000494750	9606.ENSP00000289473	0	0	0	0	0.084	0.490	0	0.532	0.763
ACTB	S100B	9606.ENSP00000494750	9606.ENSP00000291700	0	0	0	0	0.068	0	0	0.478	0.492
ACTB	ITGB5	9606.ENSP00000494750	9606.ENSP00000296181	0	0	0	0	0.042	0.070	0.900	0.319	0.931
ACTB	MAP1B	9606.ENSP00000494750	9606.ENSP00000296755	0	0	0	0	0.044	0	0	0.584	0.585
ACTB	COL1A2	9606.ENSP00000494750	9606.ENSP00000297268	0	0	0	0	0.060	0.101	0	0.492	0.533
ACTB	TSC1	9606.ENSP00000494750	9606.ENSP00000298552	0	0	0	0	0.067	0.273	0	0.326	0.503
ACTB	LRRK2	9606.ENSP00000494750	9606.ENSP00000298910	0	0	0	0	0.096	0.313	0	0.559	0.702
ACTB	HSP90B1	9606.ENSP00000494750	9606.ENSP00000299767	0	0	0	0	0.072	0.094	0	0.532	0.572
ACTB	AXIN2	9606.ENSP00000494750	9606.ENSP00000302625	0	0	0	0	0.053	0.065	0	0.525	0.543
ACTB	IL7R	9606.ENSP00000494750	9606.ENSP00000306157	0	0	0	0	0.043	0	0	0.417	0.418
ACTB	FOS	9606.ENSP00000494750	9606.ENSP00000306245	0	0	0	0	0.085	0.053	0	0.705	0.722
ACTB	CXCL8	9606.ENSP00000494750	9606.ENSP00000306512	0	0	0	0	0	0	0	0.729	0.729
ACTB	MCM7	9606.ENSP00000494750	9606.ENSP00000307288	0	0	0	0	0.103	0	0	0.426	0.464
ACTB	H1-4	9606.ENSP00000494750	9606.ENSP00000307705	0	0	0	0	0.042	0.091	0	0.481	0.509
ACTB	LEP	9606.ENSP00000494750	9606.ENSP00000312652	0	0	0	0	0	0	0	0.614	0.614
ACTB	PABPC1	9606.ENSP00000494750	9606.ENSP00000313007	0	0	0	0	0.194	0.046	0	0.396	0.495
ACTB	DAB2	9606.ENSP00000494750	9606.ENSP00000313391	0	0	0	0	0.052	0.295	0	0.248	0.454
ACTB	CD19	9606.ENSP00000494750	9606.ENSP00000313419	0	0	0	0	0	0	0	0.583	0.583
ACTB	CLU	9606.ENSP00000494750	9606.ENSP00000315130	0	0	0	0	0.049	0	0	0.589	0.592
ACTB	TYMS	9606.ENSP00000494750	9606.ENSP00000315644	0	0.003	0	0	0.076	0	0	0.405	0.427
ACTB	BAIAP2	9606.ENSP00000494750	9606.ENSP00000316338	0	0	0	0	0.042	0.461	0.900	0.166	0.951
ACTB	MET	9606.ENSP00000494750	9606.ENSP00000317272	0	0	0	0	0.073	0.070	0	0.539	0.568
ACTB	EEA1	9606.ENSP00000494750	9606.ENSP00000317955	0	0	0	0	0.045	0.061	0	0.540	0.552
ACTB	BASP1	9606.ENSP00000494750	9606.ENSP00000319281	0	0	0	0	0.074	0	0.400	0.176	0.502
ACTB	PCK1	9606.ENSP00000494750	9606.ENSP00000319814	0	0	0	0	0.056	0.125	0	0.430	0.488
ACTB	UCP3	9606.ENSP00000494750	9606.ENSP00000323740	0	0	0	0	0.045	0	0	0.407	0.409
ACTB	HSPA5	9606.ENSP00000494750	9606.ENSP00000324173	0	0	0	0	0.106	0.212	0	0.749	0.808
ACTB	CCT6B	9606.ENSP00000494750	9606.ENSP00000327191	0	0	0	0	0.067	0.091	0.500	0.099	0.566
ACTB	COL10A1	9606.ENSP00000494750	9606.ENSP00000327368	0	0	0	0	0	0.101	0	0.364	0.404
ACTB	DNMT3B	9606.ENSP00000494750	9606.ENSP00000328547	0	0	0	0	0	0.295	0	0.509	0.639
ACTB	PARVA	9606.ENSP00000494750	9606.ENSP00000334008	0	0	0	0	0.054	0.488	0.900	0.228	0.957
ACTB	WASF3	9606.ENSP00000494750	9606.ENSP00000335055	0	0	0	0	0	0.047	0.900	0.241	0.921
ACTB	HSP90AA1	9606.ENSP00000494750	9606.ENSP00000335153	0	0	0	0	0.142	0.270	0	0.952	0.967
ACTB	TUBB	9606.ENSP00000494750	9606.ENSP00000339001	0	0	0	0	0.302	0.297	0	0.709	0.844
ACTB	ACVR2B	9606.ENSP00000494750	9606.ENSP00000340361	0	0	0	0	0.073	0.070	0	0.458	0.492
ACTB	H1-0	9606.ENSP00000494750	9606.ENSP00000344504	0	0	0	0	0.042	0.091	0	0.494	0.520
ACTB	GPT2	9606.ENSP00000494750	9606.ENSP00000345282	0	0	0	0	0	0.045	0	0.482	0.484
ACTB	ATP7A	9606.ENSP00000494750	9606.ENSP00000345728	0	0	0	0	0	0	0	0.426	0.426
ACTB	SVIL	9606.ENSP00000494750	9606.ENSP00000348128	0	0	0	0	0.042	0.423	0	0.534	0.720
ACTB	TJP1	9606.ENSP00000494750	9606.ENSP00000348416	0	0	0	0	0.042	0.333	0.900	0.797	0.985
ACTB	ANK2	9606.ENSP00000494750	9606.ENSP00000349588	0	0	0	0	0	0.092	0	0.403	0.435
ACTB	ELAVL4	9606.ENSP00000494750	9606.ENSP00000349594	0	0	0	0	0	0.045	0	0.573	0.574
ACTB	CX3CR1	9606.ENSP00000494750	9606.ENSP00000351059	0	0	0	0	0.042	0	0	0.417	0.417
ACTB	FCGR2B	9606.ENSP00000494750	9606.ENSP00000351497	0	0	0	0	0	0	0	0.474	0.474
ACTB	H2AC13	9606.ENSP00000494750	9606.ENSP00000351589	0	0	0	0	0	0.127	0.400	0.136	0.508
ACTB	PCNT	9606.ENSP00000494750	9606.ENSP00000352572	0	0	0	0	0.042	0.092	0	0.392	0.424
ACTB	VPS13A	9606.ENSP00000494750	9606.ENSP00000353422	0	0	0	0	0.058	0.314	0	0.474	0.630
ACTB	MYH10	9606.ENSP00000494750	9606.ENSP00000353590	0	0	0	0	0.084	0.238	0.900	0.464	0.957
ACTB	RRM2	9606.ENSP00000494750	9606.ENSP00000353770	0	0	0	0	0.077	0	0	0.392	0.416
ACTB	STAT1	9606.ENSP00000494750	9606.ENSP00000354394	0	0	0	0	0.064	0	0	0.676	0.684
ACTB	ZEB1	9606.ENSP00000494750	9606.ENSP00000354487	0	0	0	0	0	0	0	0.622	0.622
ACTB	DLL1	9606.ENSP00000494750	9606.ENSP00000355718	0	0	0	0	0.051	0.103	0	0.393	0.438
ACTB	ENAH	9606.ENSP00000494750	9606.ENSP00000355809	0	0	0	0	0.052	0.240	0.900	0.177	0.932
ACTB	PTGS2	9606.ENSP00000494750	9606.ENSP00000356438	0	0	0	0	0	0	0	0.728	0.728
